symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2024-12-17 19:00:00+00:00,253.35,253.4,253.06,253.12,21644.0,313.0,253.169105
AAPL,2024-12-17 19:15:00+00:00,253.165,253.235,252.94,253.205,26134.0,290.0,253.100946
AAPL,2024-12-17 19:30:00+00:00,253.2,253.39,252.92,253.255,37024.0,469.0,253.226636
AAPL,2024-12-17 19:45:00+00:00,253.28,253.365,253.06,253.25,22511.0,291.0,253.228835
AAPL,2024-12-17 20:00:00+00:00,253.25,253.28,252.79,253.1,29886.0,407.0,253.028905
AAPL,2024-12-17 20:15:00+00:00,253.1,253.11,252.815,252.875,49328.0,690.0,252.98605
AAPL,2024-12-17 20:30:00+00:00,252.885,253.24,252.655,253.21,57686.0,643.0,252.895679
AAPL,2024-12-17 20:45:00+00:00,253.185,253.8,252.71,253.5,261290.0,2399.0,253.433136
AAPL,2024-12-18 14:30:00+00:00,252.22,253.38,251.45,251.78,104038.0,862.0,252.471371
AAPL,2024-12-18 14:45:00+00:00,251.64,252.35,251.33,252.035,48833.0,608.0,251.916024
